title,n_enrolled_normalised,ratings_normalised,"ratio(n_rating,n_enrolled)",id
Strategic Social Media Marketing,0.0404711008628506,0.0,0.0006754148977228,1015
CS50's Introduction to Artificial Intelligence with Python,0.1038067181723814,0.0,0.0002713115198871,1016
CS50's Introduction to Game Development,0.1402171281803,0.0,0.0002018757137748,1017
Rhetoric: The Art of Persuasive Writing and Public Speaking,0.1293348705724027,0.043333333333333,0.000465297837458,1018
CS50's Web Programming with Python and JavaScript,0.2847238918954404,0.0,0.000100150225338,1019
Contract Law: From Trust to Promise to Contract,0.1678845593635502,0.1544444444444442,0.0003452596811538,1020
"Fundamentals of Neuroscience, Part 1: The Electrical Properties of the Neuron",0.1539287809721532,0.1544444444444442,0.0001473036849595,1021
Justice,0.159025056723301,0.1544444444444442,0.0002088703679175,1022
Data Science: Machine Learning,0.111275320337919,-0.1233333333333335,0.0001303360860797,1023
Child Protection: Children's Rights in Theory and Practice,0.0851165443303368,0.1544444444444442,0.0002871223282325,1024
IELTS Academic Test Preparation,0.450822436578631,0.0988888888888888,3.170930360027433e-05,1025
The Architectural Imagination,0.1646021983612812,0.0988888888888888,0.0001255597873854,1026
TOEFL® Test Preparation: The Insider’s Guide,0.4174703664345764,0.043333333333333,7.432842798308832e-05,1027
Principles of Biochemistry,0.1036401383515162,-0.0122222222222223,0.0001048136645962,1028
Using Python for Research,0.105520520910691,-0.3455555555555558,0.0001296804140619,1029
Hinduism Through Its Scriptures,0.0557102824061347,0.043333333333333,7.103180804364194e-05,1030
Basic Spanish 1: Getting Started,0.1621355040680761,-0.0122222222222223,0.0001574334843528,1031
The Health Effects of Climate Change,0.0430904249426612,0.043333333333333,0.0007634697884098,1032
Inglés básico: conversacional y networking,0.0306367370049276,-0.1788888888888889,0.0003891001744674,1033
Statistics and R,0.1270212163609284,-0.2900000000000001,8.264830602760453e-05,1034
Science & Cooking: From Haute Cuisine to Soft Matter Science (chemistry),0.0574454204909591,0.1544444444444442,8.275234292570908e-05,1035
Pyramids of Giza: Ancient Egyptian Art and Archaeology,0.0487713712473382,0.0,0.0005651085815774,1036
"PredictionX: Omens, Oracles & Prophecies",0.0355171975201762,0.1544444444444442,0.0003276325273573,1037
Excel: Fundamentos y herramientas,0.1145864019989578,0.043333333333333,0.0001090478016314,1038
Lessons from Ebola: Preventing the Next Pandemic,0.0356882905874195,0.0,0.0007610101866649,1039
Improving Global Health: Focusing on Quality and Safety,0.050200429168701,0.043333333333333,0.0004397226606361,1040
CS50 for Lawyers,0.0337816491402265,0.0,0.0008015022442062,1041
Data Science: Visualization,0.0682144366442782,-0.0122222222222223,0.0002627614476404,1042
Christianity Through Its Scriptures,0.0492559297902981,0.043333333333333,0.000239902119935,1043
The Science of Happiness,0.1930902197950986,0.0988888888888888,4.415345216919603e-05,1044
Leaders of Learning,0.0927800366803842,0.043333333333333,0.0009691473666448,1045
Exercising Leadership: Foundational Principles,0.0216689164516036,0.043333333333333,0.0069533331027086,1046
Data Science: Probability,0.0536903995043634,-0.1788888888888889,0.0002281777431013,1047
Introduction to Data Wise: A Collaborative Process to Improve Learning & Teaching,0.046120864738006,0.1544444444444442,0.000229963376203,1048
"Prescription Drug Regulation, Cost, and Access: Current Controversies in Context",0.0308053683014192,0.1544444444444442,0.0002872056142453,1049
Introduction to Family Engagement in Education,0.0410890053215277,0.1544444444444442,0.0007037833108249,1050
Italian Language and Culture: Beginner (2019-2020),0.0728113832279558,0.0988888888888888,0.000454889237211,1051
Steps in Japanese for Beginners1 Part1,0.0199522416474169,-0.0122222222222223,0.0013052396046988,1052
How to Write an Essay,0.1238213246788415,0.2655555555555554,0.0002281713371166,1053
Energy Within Environmental Constraints,0.037059086600992,-0.3455555555555558,0.0002832445134488,1054
Introduction to Probability,0.0378661371124249,-0.2344444444444448,0.0002364041894933,1055
AnatomyX: Musculoskeletal Cases,0.0398289889917817,0.21,0.0005486162135684,1056
Data Science: Inference and Modeling,0.0341591206554874,-0.1233333333333335,0.0002266134880348,1057
Strengthening Community Health Worker Programs,0.0220020760933339,0.043333333333333,0.0002388018967693,1058
Buddhism Through Its Scriptures,0.0727428639420335,0.1544444444444442,6.582736772813297e-05,1059
Introduction to Linux,0.2613936904815634,-0.0677777777777777,0.0001183638379785,1060
"Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",0.0312726944491172,0.0988888888888888,0.0004186109503699,1061
Shakespeare's Life and Work,0.0180271369195862,0.0988888888888888,0.0005108504638522,1062
Marketing Digital: Content & Community Manager,0.0441567819732733,-0.1788888888888889,0.0006215426689042,1063
Accounting and Finance,0.0341537868188588,0.0988888888888888,0.0007932640549392,1064
Computing in Python I: Fundamentals and Procedural Programming,0.0561960718344705,0.043333333333333,0.0002888015440316,1065
"Nutrition, Exercise and Sports",0.0191517558579886,-0.0677777777777777,0.0002902532943748,1066
Becoming an Entrepreneur,0.0409306314031683,-0.2900000000000001,0.000668193967163,1067
"Religion, Conflict and Peace",0.0283345710569612,0.1544444444444442,0.0005671077504725,1068
"Tangible Things: Discovering History Through Artworks, Artifacts, Scientific Specimens, and the Stuff Around You",0.0230331477431716,0.1544444444444442,0.0006542468800601,1069
Academic and Business Writing,0.1303507613026049,-0.1233333333333335,0.0002169190674959,1070
Data Science: Capstone,0.0237158788316436,-0.0122222222222223,0.0005891438307087,1071
Basics of Computing and Programming,0.0131474969945882,0.0,0.0018895937373464,1072
"Fundamentals of Neuroscience, Part 2: Neurons and Networks",0.0327715025417783,0.043333333333333,0.0003416829653368,1073
Successful Negotiation: Essential Strategies and Skills,0.0108186618634784,0.043333333333333,0.000573814912812,1074
Data Science: Linear Regression,0.0288474399635657,-0.1233333333333335,0.0001991767361572,1075
HTML5 and CSS Fundamentals,0.135764195185597,0.043333333333333,6.251953735542357e-05,1076
Data Science: Productivity Tools,0.025307823917744,-0.1233333333333335,0.0003149228439032,1077
Introduction to Corporate Finance,0.0381951938029024,-0.0122222222222223,0.0003160266277919,1078
Computer Science 101,0.0141711833321708,0.0988888888888888,0.0007587253414264,1079
Data Science: Wrangling,0.0244466144497737,-0.1233333333333335,0.0002787068004459,1080
A Hands-on Introduction to Engineering Simulations,0.074729923233782,0.21,7.481110196753198e-05,1081
AI for Everyone: Master the Basics,0.0181920755599502,-0.1233333333333335,0.0014592622618565,1082
The Psychology of Criminal Justice,0.0431158632404288,-0.0677777777777777,0.0001362571080791,1083
Machine Learning with Python: A Practical Introduction,0.0308377816163166,0.043333333333333,0.0003492970397075,1084
Analyzing Data with Python,0.0365482691700139,-0.0122222222222223,0.0002763634817546,1085
Excel: gestión de datos,0.0438129546582857,-0.0122222222222223,0.0001252404168716,1086
Probability - The Science of Uncertainty and Data,0.0823109462636474,0.0,0.000340442088369,1087
"Fundamentals of Neuroscience, Part 3: The Brain",0.0328371497618236,0.21,0.0002234400357504,1088
Sikhism Through Its Scriptures,0.0160523864815962,0.2655555555555554,0.0015864022662889,1089
Upper-Intermediate English: Business and Modern Life,0.0299474411944511,0.043333333333333,0.0008975394596812,1090
Introduction to Probability,0.0378661371124249,-0.2344444444444448,0.0002364041894933,1091
Religious Literacy: Traditions and Scriptures,0.0377352529674594,0.21,0.000164996081343,1092
Programación para todos (empezando con Python),0.0311836604069307,-0.0677777777777777,0.0002345563182065,1093
Analyzing and Visualizing Data with Power BI,0.0097970270015221,-0.0677777777777777,0.0020776342671145,1094
High-Dimensional Data Analysis,0.0301328945910793,-0.1233333333333335,0.0008923677064875,1095
Introduction To Music Theory,0.0254497860310921,0.043333333333333,0.0001790269883184,1096
Human Anatomy,0.0499940507206833,0.0,0.0005518328734726,1097
"CitiesX: The Past, Present and Future of Urban Life",0.0294891415395093,0.043333333333333,0.0003252074823737,1098
The Path to Happiness: What Chinese Philosophy Teaches us about the Good Life,0.0078805384713224,0.0988888888888888,0.0012392597488433,1099
Entrepreneurship 101: Who is your customer?,0.0151140415300725,0.0,0.0016731201300253,1100
"U.S. Public Policy: Social, Economic, and Foreign Policies",0.0160195628715735,0.21,0.0008173458962424,1101
Machine Learning with Python: from Linear Models to Deep Learning,0.0330533752928481,-0.2344444444444448,0.0013791330162106,1102
Introduction to Data Science,0.0159050905316193,-0.0122222222222223,0.0014851711374126,1103
Circuits and Electronics 1: Basic Circuit Analysis,0.0195456391782609,0.043333333333333,0.0001899732137768,1104
Introduction to Investments,0.0356082830379892,0.0,0.0007626269229093,1105
Improving Your Business Through a Culture of Health,0.0201598509808104,0.0988888888888888,0.0002031919609871,1106
Introduction to Linear Models and Matrix Algebra,0.0356969067850504,0.0,0.0007608364853702,1107
DO Your Venture: Entrepreneurship For Everyone,0.0233818985996627,0.0,0.0011292326057848,1108
El valor de la creatividad y la innovación: La Economía Naranja,0.0076835968111862,0.1544444444444442,0.002950101146325,1109
Humanitarian Response to Conflict and Disaster,0.0471388069438347,0.0988888888888888,0.0005922045858321,1110
"Women Making History: Ten Objects, Many Stories",0.0139245959618753,0.2655555555555554,0.0017976835563316,1111
Masterpieces of World Literature,0.0343778079572636,0.0988888888888888,0.0002365157846129,1112
SQL for Data Science,0.0140251182675698,-0.1233333333333335,0.0006890567578603,1113
El cerebro y las emociones en el lenguaje,0.014884686555039,0.043333333333333,0.0016957775139901,1114
Science & Cooking: From Haute Cuisine to Soft Matter Science (physics),0.0236625404653567,0.0988888888888888,0.0011169083975555,1115
Python: aprender a programar,0.0068158226212114,-0.1233333333333335,0.0006940267431638,1116
Marketing Analytics: Competitive Analysis and Market Segmentation,0.0269485941237532,0.0,0.0009903511502221,1117
MalariaX: Defeating Malaria from the Genes to the Globe,0.01337439019887,-0.1233333333333335,0.0018618011596361,1118
Entrepreneurship in Emerging Economies,0.044558460900926,0.0988888888888888,0.0005985810108976,1119
JavaScript Introduction,0.063641287177867,-0.4011111111111113,0.000437193964225,1120
People Management,0.0445543579496732,0.1544444444444442,0.000281709979576,1121
Using Email for Networking in English,0.0214202776056817,0.21,0.0004544818906446,1122
Databases: Relational Databases and SQL,0.0063599847370213,-0.0677777777777777,0.0006828602087601,1123
C Programming: Getting Started,0.0406631189814833,0.1544444444444442,0.0001152649172013,1124
Supply Chain Analytics,0.0574610117057199,0.043333333333333,0.0009720852953139,1125
Programming for the Web with JavaScript,0.0354515503001308,0.0,0.0007658140603461,1126
Introduction to Digital Humanities,0.0133345915717175,-0.2344444444444448,0.0004799872003413,1127
Upper-Intermediate English: Business and Industry,0.0404973597508688,0.0988888888888888,0.000674998071434,1128
EmSAT English Preparation - Level 1,0.0098881125193351,0.0,0.0024054156214563,1129
Python for Data Science,0.107487886036426,-0.6233333333333336,5.243877772700373e-05,1130
Empathy and Emotional Intelligence at Work,0.0167671205898402,-0.0122222222222223,0.0009156910196873,1131
Design Thinking and Creativity for Innovation,0.0174572369905673,-0.1233333333333335,0.0002523712380912,1132
China and Communism,0.0263011484160556,0.0,0.0010129659643435,1133
Mandarin Chinese Level 1,0.0209410528993505,0.043333333333333,0.001249107780157,1134
Introduction to Biology - The Secret of Life,0.0584715685992934,0.0,0.0004745376647323,1135
Photoshop: una herramienta para presentaciones innovadoras,0.007372182811096,0.0,0.0030475858766163,1136
Causal Diagrams: Draw Your Assumptions Before Your Conclusions,0.0188522404165316,0.2655555555555554,0.0013739229425503,1137
生活英语听说 | Conversational English Skills,0.1216869694371161,0.0988888888888888,0.000232107034501,1138
Shakespeare’s Othello: The Moor,0.0110233991309949,0.2655555555555554,0.0003137944019078,1139
Basic Spanish 2: One Step Further,0.0257197602235287,-0.0122222222222223,0.0002659299422341,1140
Financial Market Analysis,0.0133144871105786,0.043333333333333,0.0005073160311865,1141
CS50's Computer Science for Business Professionals,0.0279849996102196,0.0,0.0009561796524969,1142
Gobierno Digital,0.0056957169291871,0.043333333333333,0.0037070380765768,1143
Upper-Intermediate English: Business and Globalization,0.0219635083515572,0.0,0.0011959270142827,1144
The Opioid Crisis in America,0.0204343384196252,0.21,0.0002372046346136,1145
Gestión de Proyectos de Desarrollo,0.1236157668210744,0.043333333333333,0.0001730408833573,1146
Statistical Learning,0.0094232481423888,0.043333333333333,0.000858123569794,1147
Introduction to Social Psychology,0.0305111866965908,0.1544444444444442,0.0001638001638001,1148
Artificial Intelligence (AI),0.1067189929716445,0.0,0.0002640473172792,1149
American Government: Constitutional Foundations,0.0125152322065261,0.0988888888888888,0.0006478143307796,1150
Introducción a la inversión bursátil,0.0243140891243071,-0.2900000000000001,0.0001711769191266,1151
Japanese Books: From Manuscript to Print,0.0051615126760678,0.0,0.003981571014163,1152
Foundations of Modern Finance  I,0.007839508958794,0.0,0.002903600464576,1153
Operations Management,0.0496834573108436,-0.0677777777777777,0.0003092955199733,1154
Marketing Management,0.0307758270523987,-0.1788888888888889,0.0003874515685539,1155
Marketing enfocado en la estrategia de servicios,0.0080487594726887,0.0,0.0028434478836623,1156
Introduction to Marketing,0.0673396874371735,0.0988888888888888,5.912751439754976e-05,1157
Programming Basics,0.0861857734268259,0.0,0.0003254920742679,1158
Probability and Statistics in Data Science using Python,0.0415567417643511,-0.5122222222222224,0.0001034943454453,1159
HTML5 Coding Essentials and Best Practices,0.0969469939727646,0.0988888888888888,0.0002901109467149,1160
First Nights - Beethoven's 9th Symphony and the 19th Century Orchestra,0.0133038194373212,0.0,0.0018703575054774,1161
Cell Biology: Mitochondria,0.0242652640043983,0.0988888888888888,0.0006236163512207,1162
"Algorithms: Design and Analysis, Part 1",0.0062208946895501,0.0,0.0034717055993651,1163
Introducción al Office 365,0.0047056747918777,0.0,0.0042501517911353,1164
Creative Thinking: Techniques and Tools for Success,0.0204269531073701,0.0988888888888888,0.0001825250515633,1165
Upper-Intermediate English: Business and Technology,0.0174170280682895,0.0,0.0014752060019809,1166
Shakespeare's Hamlet: The Ghost,0.0136751365257029,-0.0122222222222223,0.001826198116407,1167
FlashDiet: Aprende a comer sano,0.017685361080225,0.0,0.0014551501922877,1168
CS50's Understanding Technology,0.0184751791963959,0.0,0.0013991605036977,1169
Introduction to Aerospace Structures and Materials,0.0131807308997361,0.043333333333333,0.0002693530140602,1170
Visualizing Data with Python,0.0152219491480221,0.043333333333333,0.0004275432887579,1171
Success: Practical Thinking Skills,0.0079650592671308,0.0,0.0028672073400507,1172
English for Doing Business in Asia – Speaking,0.0260213271406122,0.0,0.0010230627575925,1173
Nutrition and Health: Macronutrients and Overnutrition,0.0835282919003639,0.043333333333333,0.0003355994285221,1174
"Contemporary China: The People's Republic, Taiwan, and Hong Kong",0.0253439298887689,-0.0677777777777777,0.0010483593176678,1175
Introduction to Clinical Psychology,0.0214309452789391,0.1544444444444442,0.0001747213194954,1176
Modern Masterpieces of World Literature,0.0176623845532091,0.21,0.0002705571395866,1177
"Citizen Politics in America: Public Opinion, Elections, Interest Groups, and the Media",0.0079014635227118,0.043333333333333,0.0007007708479327,1178
Applied Scrum for Agile Project Management,0.0206345624407636,-0.0677777777777777,0.0014649232271716,1179
Corporate Finance,0.0237138273560171,0.0988888888888888,0.0003184814803019,1180
Judaism Through Its Scriptures,0.0186844297102906,-0.0122222222222223,0.0002374356944994,1181
Excel avanzado: importación y análisis de datos,0.0173074792698387,-0.0122222222222223,0.0014835537470328,1182
CSS Basics,0.0369930290858214,-0.0677777777777777,0.0001366077151834,1183
Unlocking Information Security: Part I,0.006115038547227,0.0,0.0035167043456417,1184
Becoming an Effective Leader,0.0208987925014462,-0.1233333333333335,0.0003754223501439,1185
Digital Branding and Engagement,0.0484049777004599,-0.0677777777777777,0.0005692121290973,1186
Introduction to Cybersecurity,0.0279082744217915,0.043333333333333,0.0002328097396639,1187
General Academic English|生活英语进阶,0.0051389464441772,0.0,0.0039940659591464,1188
Gestión de personas: Recursos Humanos,0.0060255942099151,-0.0122222222222223,0.0035556458576725,1189
From Poverty to Prosperity: Understanding Economic Development,0.0353104087770333,0.1544444444444442,0.0006369286859502,1190
Medical Terminology,0.0108125074365991,-0.0122222222222223,0.001020603431779,1191
Ancient Masterpieces of World Literature,0.0180111354097002,0.1544444444444442,0.0003681056872328,1192
Shakespeare's The Merchant of Venice: Shylock,0.007501015480435,0.0,0.0030064854185457,1193
Gestión del estrés y Mindfulness,0.0044984757536095,0.0,0.0043845912934544,1194
Behavioural Economics in Action,0.025341057822892,0.0,0.001048469234917,1195
Finance for Everyone: Smart Tools for Decision-Making,0.0164232932748526,0.0,0.0015545537320393,1196
Creating Innovative Business Models,0.0029647925752994,0.0988888888888888,0.0057250347591396,1197
u.lab: Leading From the Emerging Future,0.0305353941089825,0.0,0.0008813456889605,1198
Electric Cars: Introduction,0.0209948015607626,-0.0677777777777777,0.0003204500542984,1199
Inteligencia Artificial para todos: Domina los fundamentos,0.002774825932293,0.0,0.0059503570214212,1200
Marketing Analytics,0.0206078932576202,0.0,0.0012674730209314,1201
Introducción a la Regulación Emocional basada en Mindfulness,0.0064141436935587,0.1544444444444442,0.0006784918096345,1202
Design Thinking Fundamentals,0.0211076327202156,0.0,0.0012401233036884,1203
Basic Spanish 3: Getting there,0.0051565891345644,-0.0122222222222223,0.0012522055893904,1204
Mi propia huerta orgánica,0.0026033225699245,0.0,0.0061695751806804,1205
Sustainability in Architecture: An Interdisciplinary Introduction,0.0108116868463485,-0.3455555555555558,0.0005422301607552,1206
Gestión de riesgos en proyectos de desarrollo,0.0175093444714783,0.1544444444444442,0.0003565735380484,1207
Python Data Structures,0.0128701374898964,0.0988888888888888,0.0005224229426159,1208
The Science and Business of Biotechnology,0.0049391327181641,-0.1233333333333335,0.0009390222430893,1209
Finance Essentials,0.0240699635247633,-0.1788888888888889,0.0004869160933622,1210
Introduction to the Internet of Things (IoT),0.0346371144764429,0.0,0.0007828138804084,1211
'Talk to me': Improving mental health and suicide prevention in young adults,0.0026587124118378,0.0,0.0060970298754463,1212
Disaster Medicine Training,0.0024355118636835,0.0,0.0064002925848038,1213
Nutrition and Health: Human Microbiome,0.0160335129058331,-0.1233333333333335,0.0002722384809092,1214
Customer Relationship Management,0.0197286308041374,0.043333333333333,0.0002072148441179,1215
Islam Through Its Scriptures,0.0247937241257636,0.2655555555555554,0.0001528350909368,1216
Mechatronics Revolution: Fundamentals and Core Concepts,0.0027153331391269,0.0,0.0060246148549789,1217
Accounting for Decision-Making,0.0216262457585741,-0.3455555555555558,0.0003119043493328,1218
C Programming: Language Foundations,0.0169858078916164,0.043333333333333,0.0015086206896551,1219
Big Data sin misterios,0.0248487036725516,0.043333333333333,0.0001830272710633,1220
Becoming a Successful Leader (Inclusive Leadership Training),0.0864508240777591,0.0988888888888888,0.0005794951438306,1221
"English for Journalists, Part 1",0.0188103903137526,0.0,0.0013766790567781,1222
Introduction to Networking,0.0045678156297825,0.0,0.0043386636915829,1223
Accounting Essentials,0.0219351979879127,-0.0122222222222223,0.0008723466123873,1224
Introduction to Java Programming: Starting to code in Java,0.1315213332950391,-0.5677777777777779,4.607530547927533e-05,1225
European Paintings: From Leonardo to Rembrandt to Goya,0.0228669782174317,0.1544444444444442,0.0003457700793624,1226
Java Programming Fundamentals,0.0028888879771219,0.0,0.0058129878757681,1227
"Hollywood: History, Industry, Art",0.0184764100817718,0.0,0.0013990766094377,1228
Data Science Tools,0.0043597960012637,-0.1233333333333335,0.0018557624624048,1229
Statistical Thinking for Data Science and Analytics,0.0795398129874818,0.0,0.0003520046665761,1230
Philosophy and Critical Thinking,0.037818542877892,0.043333333333333,0.0007203498842294,1231
International Law,0.0356411066480119,-0.3455555555555558,0.0001850481125092,1232
Tourism and Travel Management,0.0137457072872517,0.21,0.0003116640261797,1233
Project Management Life Cycle,0.047191324719871,-0.1233333333333335,0.0001999683383464,1234
Solar Energy,0.0492633151025532,0.0,0.0005596910505401,1235
Public Speaking,0.0021039934024543,-0.0677777777777777,0.0009872642906506,1236
Japanese Pronunciation for Communication,0.0236970052558805,0.0,0.0011154134200168,1237
Mindfulness and Resilience to Stress at Work,0.0116577153946833,0.1544444444444442,0.0020949302687496,1238
Framing Your Communication to Inspire and Convince,0.0181965888063283,0.0,0.0014184109744483,1239
Business Foundations,0.0205775314183492,0.21,0.0003263589222903,1240
The Chemistry of Life,0.0302399816187783,0.0,0.0008894084163447,1241
Nutrition and Health: Micronutrients and Malnutrition,0.0300602723539041,0.1544444444444442,0.0001533232821403,1242
Digital Design,0.0030107456293311,0.0,0.0056730691303995,1243
Machine Learning for Data Science and Analytics,0.0555613452756567,0.0,0.0004985080366617,1244
The Science of Everyday Thinking,0.1285856716736348,0.0,0.0002198499367146,1245
Gestion de projets de développement,0.0150422398831479,0.043333333333333,0.0005760506924609,1246
Product Management Fundamentals,0.0028359599059603,-0.0677777777777777,0.0020985478049189,1247
International Human Rights Law,0.0284839184825645,-0.0677777777777777,0.0002418574653337,1248
The Best Start in Life: Early Childhood Development for Sustainable Development,0.0074419329823942,0.21,0.0007779074290159,1249
Data Science and Machine Learning Capstone Project,0.006896240465767,0.1544444444444442,0.0004585262964831,1250
"Data Science for Construction, Architecture and Engineering",0.0025077238057334,0.043333333333333,0.006298929182039,1251
"Nutrition, Heart Disease and Diabetes",0.008199748078793,0.0988888888888888,0.0004002241255102,1252
Project Management for Development,0.0234270310634439,-0.0122222222222223,0.0006441327557609,1253
Introduction to Cloud Infrastructure Technologies,0.0336121972534844,0.043333333333333,0.0008053104471773,1254
"Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",0.0035141777480541,0.0,0.0051599587203302,1255
Machine Learning,0.0598431852031166,0.0,0.000464021742733,1256
Introducción a la gestión de proyectos,0.0383691589360226,-0.1233333333333335,0.0002233117126993,1257
Free Cash Flow Analysis,0.0127536136743159,0.043333333333333,0.0005265345711514,1258
Lean Production,0.0208942792550681,0.0988888888888888,0.0009119193219611,1259
Introduction to Algebra,0.0517776036302912,0.0,0.0005335487854143,1260
"LaTeX for Students, Engineers, and Scientists",0.0027990333446848,0.0,0.0059206631142687,1261
Leading With Effective Communication (Inclusive Leadership Training),0.0421656197302719,0.0988888888888888,0.0010114131947666,1262
Anatomy: Musculoskeletal and Integumentary Systems,0.0192707414443209,0.0,0.0013469568396544,1263
"Inglés empresarial: ventas, gestión y liderazgo",0.0024191000586722,0.1544444444444442,0.0009176837661741,1264
Business Strategy from Wharton: Competitive Advantage,0.0088927365453971,0.0988888888888888,0.0025492033739456,1265
Inteligencia emocional para el liderazgo efectivo y colaboración,0.0039901200933831,-0.0122222222222223,0.0013581420616596,1266
Introducción al desarrollo de aplicaciones web,0.0093366758709539,-0.5677777777777779,0.0025218863710055,1267
"Six Sigma: Analyze, Improve, Control",0.0209312058163436,0.1544444444444442,0.0004105969722936,1268
Introducción a la inteligencia emocional,0.0056739712875471,0.1544444444444442,0.0006372809346787,1269
AP® Microeconomics,0.0199661916816766,0.0,0.0013044126416219,1270
Engineering Calculus and Differential Equations,0.0067838196014393,0.0,0.0032505224053865,1271
Linear Algebra - Foundations to Frontiers,0.0342879533248265,0.2655555555555554,0.0007903353279891,1272
Habilidades de negociación y comunicación efectiva,0.0059956426657694,0.0,0.0035688793718772,1273
Effective Communication for Today's Leader,0.00158414947872,0.0,0.0078988941548183,1274
Electric Cars: Technology,0.0147587259515769,-0.0677777777777777,0.0003661036805623,1275
Site Planning Online,0.0032606153606289,0.0,0.0054062403459993,1276
Macroeconometric Forecasting,0.0264053633778777,0.1544444444444442,0.0003604486865249,1277
Administración pública y fiscal: cómo se gestiona un gobierno,0.0181301209960324,-0.2900000000000001,0.0014230823964707,1278
Fundamentals of Red Hat Enterprise Linux,0.0200170682772117,0.1544444444444442,0.0013014055179593,1279
Algorithms,0.023272349801212,0.0,0.0011341174945724,1280
Calculus Applied!,0.0205044988860487,0.1544444444444442,0.0002364668218859,1281
Precalculus,0.0207506759612189,-0.1788888888888889,0.0012595364905714,1282
Fundamentos de anatomía y técnica quirúrgica básica,0.0029262248335227,0.0,0.0057693892689359,1283
Business Communications,0.0228583620198008,0.1544444444444442,0.0011529655922125,1284
Italian Language and Culture: Intermediate (2019-2020),0.0123322405806496,0.043333333333333,0.0009983455987221,1285
International Women's Health and Human Rights,0.0019673651257349,0.043333333333333,0.0017354022049816,1286
Blockchain: Understanding Its Uses and Implications,0.0253431092985184,-0.0122222222222223,0.000584103401279,1287
"A-level Mathematics for Year 12 - Course 1: Algebraic Methods, Graphs and Applied Mathematics Methods",0.00712477485055,-0.1788888888888889,0.0031297505141732,1288
Blockchain Technology,0.0206686169361621,0.0988888888888888,0.0002347587402484,1289
Basics of Power BI,0.0013593077500646,0.0,0.0084195333172961,1290
Preparing to Network in English,0.0120364177953201,-0.1788888888888889,0.0013979089611789,1291
Mandarin Chinese Essentials,0.0129915848469804,-0.0122222222222223,0.0019091776898949,1292
Human Rights: The Rights of Refugees,0.0325236842861069,0.0,0.0008306633440132,1293
What do Architects and Urban Planners do?,0.0024802340323394,0.0,0.0063371356147021,1294
"U.S. Political Institutions: Congress, Presidency, Courts, and Bureaucracy",0.0072712502102762,0.21,0.0008801654711085,1295
Negotiation Skills and Effective Communication,0.0012903781690169,0.0,0.0085931745642032,1296
AP® English Literature & Composition – Part 1: Stories,0.0043692327891452,-0.0122222222222223,0.0007667731629392,1297
"Viruses & How to Beat Them: Cells, Immunity, Vaccines",0.0097276871253492,0.0,0.0024381748519679,1298
Alianzas: un vehículo para lograr el desarrollo sostenible,0.0051504347076852,0.0,0.0039876951122251,1299
Designing and Creating Skirts,0.0036733722566642,0.0,0.0050164827289666,1300
Cómo Aprender Online,0.0012132426854636,0.0,0.0087961799447097,1301
Computing in Python II: Control Structures,0.0108769237712686,0.1544444444444442,0.0006664339437021,1302
Facebook Ads: Cómo utilizar el poder de la publicidad en Facebook,0.0100985939186056,0.0,0.0023637468764773,1303
Machine Learning Fundamentals,0.0315955967127154,-0.1788888888888889,0.0001219393229928,1304
Pre-University Calculus,0.0403004180907326,-0.0122222222222223,0.0001065643648763,1305
Tsinghua Chinese: Start Talking with 1.3 Billion People,0.0220874174793929,0.0,0.0011897882176972,1306
Deep Learning with Python and PyTorch,0.0127987461380971,0.0,0.0019339687802182,1307
Diseña presentaciones eficaces con Powerpoint,0.0129907642567298,-0.0677777777777777,0.0019092818372746,1308
World of Wine: From Grape to Glass,0.0315262568365425,0.0,0.0008553379195737,1309
Sustainable Cities,0.004766808765545,0.0988888888888888,0.0042120464528551,1310
Introduction to Developmental Psychology,0.013563946546751,0.0,0.0018392012611665,1311
Creativity & Entrepreneurship,0.0264279296097683,0.0,0.0010084566291616,1312
College Algebra and Problem Solving,0.0402126149339219,0.0,0.0006795456751771,1313
Academic writing for clarity and meaning,0.0046031010105568,0.0,0.0043156596794081,1314
Financial Development and Financial Inclusion,0.0036319324490105,-0.1233333333333335,0.001010611419909,1315
Global Public Health,0.0050351417774805,0.043333333333333,0.0018526023273316,1316
Embedded Systems - Shape The World: Microcontroller Input/Output,0.0263331514358277,0.0,0.0010118238848255,1317
Introduction to Animal Behaviour,0.0152358991822818,-0.1233333333333335,0.0016613266880265,1318
Circular Economy: An Introduction,0.0185613411727055,0.043333333333333,0.0002985668789808,1319
Public Financial Management,0.0075030669560614,0.0988888888888888,0.0016746822397801,1320
Anatomy: Human Neuroanatomy,0.0181834593623193,0.0,0.0014193312921997,1321
Android: Introducción a la Programación,0.0331456916960369,0.0,0.0008159839600867,1322
The Ancient Greek Hero,0.019178425041132,0.2655555555555554,0.0001932591218305,1323
Agile Leadership Principles and Practices,0.0110110902772364,0.1544444444444442,0.0009736792512092,1324
How to Code: Simple Data,0.0382033997054081,-0.2344444444444448,0.0007134630477102,1325
Cybersecurity and Privacy in the IoT,0.0067448415645373,0.0,0.0032649253731343,1326
Strategic Management,0.0271139430592425,-0.0122222222222223,0.000323556305831,1327
Introducción a la ciencia de datos y sus aplicaciones,0.0009444993784028,0.0,0.0095851020128714,1328
